bgc_id	sample_id	contig_id	Prediction_tool	Product_class	BGC_probability	BGC_complete	BGC_start	BGC_end	BGC_length	CDS_count	backbone_class	gcf_id	dbscan_label
GCF_037862315.1__contig_11	GCF_037862315.1	contig_11	antiSMASH	Terpene-precursor		No	1	56041	56041	58	Terpene	GCF_0001	0
GCA_040857565.1__contig_15	GCA_040857565.1	contig_15	antiSMASH	Terpene-precursor		No	1	8666	8666	13	Terpene	GCF_0001	0
GCA_024406785.1__contig_27	GCA_024406785.1	contig_27	antiSMASH	Terpene-precursor		No	1	7939	7939	12	Terpene	GCF_0001	0
GCF_011140665.1__contig_26	GCF_011140665.1	contig_26	deepBGC		0.69237		37617	46665	9048	8	Terpene	GCF_0028	27
GCF_011140665.1__contig_36	GCF_011140665.1	contig_36	deepBGC	Polyketide	0.57193		16576	26497	9921	9	RiPP	GCF_0001	0
GCF_011140665.1__contig_5	GCF_011140665.1	contig_5	deepBGC	Polyketide	0.67108		0	1721	1721	2	Unknown	GCF_0029	28
GCF_011140665.1__contig_6	GCF_011140665.1	contig_6	deepBGC		0.51152		687	1341	654	1	Unknown	GCF_0030	29
GCF_014497085.1__contig_17	GCF_014497085.1	contig_17	antiSMASH	Terpene-precursor		No	1	9424	9424	13	Terpene	GCF_0001	0
GCF_040821155.1__contig_115	GCF_040821155.1	contig_115	deepBGC	Polyketide	0.76811		53	3567	3514	5	PKS	GCF_0031	30
GCF_040821155.1__contig_17	GCF_040821155.1	contig_17	deepBGC		0.55532		275	3102	2827	3	Unknown	singleton	-1
GCF_040821155.1__contig_34	GCF_040821155.1	contig_34	deepBGC		0.69009		845	14839	13994	12	RiPP	singleton	-1
GCF_040821155.1__contig_34	GCF_040821155.1	contig_34	deepBGC	NRP	0.61866		15519	19035	3516	3	NRPS_like	GCF_0001	0
GCF_040821155.1__contig_4	GCF_040821155.1	contig_4	deepBGC		0.51809		91	1225	1134	1	Unknown	singleton	-1
GCF_040821155.1__contig_79	GCF_040821155.1	contig_79	deepBGC		0.56489		8692	9448	756	1	Unknown	GCF_0032	31
GCA_040861985.1__contig_8	GCA_040861985.1	contig_8	deepBGC	Other	0.75859		37544	42641	5097	4	Terpene	GCF_0001	0
GCA_024411815.1__contig_3	GCA_024411815.1	contig_3	deepBGC	RiPP	0.52598		27848	28478	630	1	RiPP	singleton	-1
GCA_024411815.1__contig_3	GCA_024411815.1	contig_3	deepBGC	Saccharide	0.70078		83830	94803	10973	11	Terpene	singleton	-1
GCF_003639455.1__contig_18	GCF_003639455.1	contig_18	antiSMASH	Terpene-precursor		No	1	61544	61544	64	Terpene	GCF_0001	0
GCF_014497495.1__contig_10	GCF_014497495.1	contig_10	deepBGC		0.61313		104352	107841	3489	3	Unknown	GCF_0033	32
GCF_014497495.1__contig_12	GCF_014497495.1	contig_12	deepBGC		0.52357		9859	10645	786	1	Unknown	GCF_0001	0
GCF_014497085__contig_26	GCF_014497085	contig_26	GECCO	Unknown	0.9946194703172468		5624	8813	3189	5	Unknown	GCF_0002	1
GCF_003639845.1__contig_3	GCF_003639845.1	contig_3	antiSMASH	Terpene-precursor		No	1	56199	56199	58	Terpene	GCF_0023	22
GCF_040821775.1__contig_1	GCF_040821775.1	contig_1	deepBGC		0.50292		4424	4724	300	1	Unknown	GCF_0001	0
GCF_040821775.1__contig_19	GCF_040821775.1	contig_19	deepBGC		0.59223		5648	6278	630	1	RiPP	GCF_0001	0
GCF_040821775.1__contig_39	GCF_040821775.1	contig_39	deepBGC		0.5428		2	1241	1239	1	Unknown	GCF_0014	13
GCF_040821775.1__contig_4	GCF_040821775.1	contig_4	deepBGC		0.62414		4300	8086	3786	3	Unknown	GCF_0001	0
GCF_040821775.1__contig_6	GCF_040821775.1	contig_6	deepBGC		0.5678		37514	38507	993	1	Unknown	GCF_0001	0
GCA_040862425.1__contig_8	GCA_040862425.1	contig_8	antiSMASH	Terpene-precursor		No	1	60732	60732	63	Terpene	GCF_0001	0
GCA_040861845.1__contig_12	GCA_040861845.1	contig_12	deepBGC		0.50979		7307	8093	786	1	Unknown	GCF_0001	0
GCF_003639935.1__contig_17	GCF_003639935.1	contig_17	antiSMASH	Azole-containing-RiPP		No	1	18122	18122	18	Unknown	singleton	-1
GCF_003639935.1__contig_21	GCF_003639935.1	contig_21	antiSMASH	Terpene-precursor		No	1	8155	8155	12	Terpene	GCF_0001	0
GCA_040861325.1__contig_9	GCA_040861325.1	contig_9	deepBGC		0.69019		37586	46167	8581	7	Terpene	GCF_0004	3
GCF_011140365.1__contig_5	GCF_011140365.1	contig_5	antiSMASH	Terpene-precursor		No	1	56154	56154	55	Terpene	GCF_0023	22
GCA_040862605.1__contig_9	GCA_040862605.1	contig_9	antiSMASH	Terpene-precursor		No	1	75240	75240	81	Terpene	GCF_0015	14
GCF_014497365.1__contig_12	GCF_014497365.1	contig_12	deepBGC	Saccharide	0.70188		38003	52644	14641	11	Terpene	GCF_0034	33
GCF_014497365.1__contig_7	GCF_014497365.1	contig_7	deepBGC		0.54859		45468	46676	1208	3	PKS	GCF_0022	21
GCA_024406335.1__contig_14	GCA_024406335.1	contig_14	antiSMASH	Terpene-precursor		No	1	8303	8303	13	Terpene	GCF_0001	0
GCF_014498765.1__contig_15	GCF_014498765.1	contig_15	antiSMASH	Terpene-precursor		No	1	8350	8350	13	Terpene	GCF_0001	0
GCA_024406655.1__contig_4	GCA_024406655.1	contig_4	antiSMASH	Azole-containing-RiPP		No	1	8188	8188	13	Unknown	singleton	-1
GCA_024406655.1__contig_5	GCA_024406655.1	contig_5	antiSMASH	Terpene-precursor		No	1	59714	59714	61	Terpene	GCF_0001	0
GCF_015905105.1__contig_25	GCF_015905105.1	contig_25	antiSMASH	Azole-containing-RiPP		No	1	11455	11455	11	Unknown	singleton	-1
GCF_015905105.1__contig_9	GCF_015905105.1	contig_9	antiSMASH	Terpene-precursor		No	1	57214	57214	59	Terpene	GCF_0023	22
GCF_015904565.1__contig_8	GCF_015904565.1	contig_8	antiSMASH	Terpene-precursor		No	1	58161	58161	58	Terpene	GCF_0001	0
GCF_040821795.1__contig_3	GCF_040821795.1	contig_3	deepBGC	Other	0.62915		10952	16052	5100	4	Terpene	GCF_0001	0
GCF_040821795.1__contig_65	GCF_040821795.1	contig_65	deepBGC		0.51843		6006	6918	912	1	Unknown	GCF_0035	34
GCF_040821795.1__contig_90	GCF_040821795.1	contig_90	deepBGC		0.59079		222	3362	3140	3	Unknown	GCF_0036	35
GCF_011140675.1__contig_18	GCF_011140675.1	contig_18	deepBGC		0.52502		9039	10304	1265	2	Unknown	GCF_0037	36
GCF_011140675.1__contig_42	GCF_011140675.1	contig_42	deepBGC		0.53617		502	1030	528	1	Unknown	GCF_0038	37
GCF_011140675.1__contig_8	GCF_011140675.1	contig_8	deepBGC		0.54711		846	2694	1848	1	Unknown	singleton	-1
GCF_011140675.1__contig_8	GCF_011140675.1	contig_8	deepBGC	Other	0.64568		4326	9424	5098	4	Terpene	GCF_0001	0
GCA_024407155.1__contig_5	GCA_024407155.1	contig_5	antiSMASH	Terpene-precursor		No	1	37133	37133	39	Terpene	GCF_0039	38
GCA_040862065.1__contig_17	GCA_040862065.1	contig_17	antiSMASH	Terpene-precursor		No	1	8145	8145	12	Terpene	GCF_0001	0
GCF_014496805.1__contig_11	GCF_014496805.1	contig_11	antiSMASH	Terpene-precursor		No	1	9555	9555	13	Terpene	GCF_0001	0
GCF_015904765.1__contig_20	GCF_015904765.1	contig_20	antiSMASH	Azole-containing-RiPP		No	1	13306	13306	15	Unknown	singleton	-1
GCF_015904765.1__contig_22	GCF_015904765.1	contig_22	antiSMASH	Terpene-precursor		No	1	8138	8138	11	Terpene	GCF_0001	0
GCF_011140895.1__contig_20	GCF_011140895.1	contig_20	deepBGC	RiPP	0.73754		18908	20365	1457	2	RiPP	singleton	-1
GCF_011140895.1__contig_26	GCF_011140895.1	contig_26	deepBGC		0.68166		12260	12794	534	1	Unknown	singleton	-1
GCF_011140895.1__contig_26	GCF_011140895.1	contig_26	deepBGC		0.66073		17652	27904	10252	9	RiPP	singleton	-1
GCF_011140895.1__contig_26	GCF_011140895.1	contig_26	deepBGC	NRP	0.59967		31106	33436	2330	2	NRPS_like	GCF_0001	0
GCA_024406635.1__contig_13	GCA_024406635.1	contig_13	antiSMASH	Terpene-precursor		No	1	63997	63997	63	Terpene	GCF_0001	0
GCA_024406755.1__contig_18	GCA_024406755.1	contig_18	antiSMASH	Terpene-precursor		No	1	63819	63819	63	Terpene	GCF_0001	0
GCF_014497505.1__contig_3	GCF_014497505.1	contig_3	deepBGC		0.52356		7059	7845	786	1	Unknown	GCF_0001	0
GCF_003639495.1__contig_1	GCF_003639495.1	contig_1	deepBGC	Saccharide	0.66308		58115	67139	9024	9	Terpene	GCF_0040	39
GCF_003639495.1__contig_39	GCF_003639495.1	contig_39	deepBGC		0.56622		1	1054	1053	2	Unknown	singleton	-1
GCF_003639495.1__contig_39	GCF_003639495.1	contig_39	deepBGC	Polyketide	0.68528		4519	8034	3515	5	PKS	GCF_0031	30
GCF_003639495.1__contig_40	GCF_003639495.1	contig_40	deepBGC	Polyketide	0.52541		1637	2390	753	1	Unknown	GCF_0001	0
GCF_003639495.1__contig_87	GCF_003639495.1	contig_87	deepBGC		0.55842		0	1130	1130	3	Unknown	singleton	-1
GCF_003639495.1__contig_87	GCF_003639495.1	contig_87	deepBGC		0.54839		1611	3094	1483	2	Unknown	GCF_0025	24
GCF_003639495.1__contig_94	GCF_003639495.1	contig_94	deepBGC		0.53083		2821	3925	1104	1	NRPS_like	GCF_0001	0
GCF_003639495.1__contig_95	GCF_003639495.1	contig_95	deepBGC		0.55095		2304	3624	1320	1	Unknown	GCF_0041	40
GCF_003639855.1__contig_3	GCF_003639855.1	contig_3	antiSMASH	Terpene-precursor		No	1	60999	60999	59	Terpene	GCF_0001	0
GCA_040861585.1__contig_3	GCA_040861585.1	contig_3	deepBGC	Saccharide	0.66167		37589	44331	6742	6	Terpene	GCF_0001	0
GCF_014496825.1__contig_2	GCF_014496825.1	contig_2	deepBGC	Saccharide	0.80775		37984	46565	8581	7	Terpene	singleton	-1
GCF_014496825.1__contig_25	GCF_014496825.1	contig_25	deepBGC		0.54846		353	3409	3056	2	Unknown	GCF_0014	13
GCF_014496825.1__contig_4	GCF_014496825.1	contig_4	deepBGC	RiPP	0.54034		16797	17427	630	1	RiPP	GCF_0001	0
GCA_040862185.1__contig_11	GCA_040862185.1	contig_11	deepBGC		0.70001		37754	46324	8570	7	Terpene	GCF_0001	0
GCA_040862185.1__contig_4	GCA_040862185.1	contig_4	deepBGC		0.50042		60770	61514	744	1	Unknown	GCF_0001	0
GCF_040821255.1__contig_57	GCF_040821255.1	contig_57	antiSMASH	Terpene-precursor		No	1	8576	8576	11	Terpene	GCF_0001	0
GCF_015904915__contig_3	GCF_015904915	contig_3	GECCO	Unknown	0.9946902072573652		108336	112030	3694	5	Unknown	GCF_0002	1
GCF_014496965.1__contig_4	GCF_014496965.1	contig_4	antiSMASH	Terpene-precursor		No	1	50395	50395	38	Terpene	GCF_0001	0
GCF_014498265.1__contig_19	GCF_014498265.1	contig_19	deepBGC	RiPP	0.50987		122531	123431	900	1	Unknown	GCF_0042	41
GCF_014498265.1__contig_2	GCF_014498265.1	contig_2	deepBGC	Saccharide	0.81386		37825	46395	8570	7	Terpene	GCF_0043	42
GCF_014497485.1__contig_4	GCF_014497485.1	contig_4	deepBGC		0.52356		7059	7845	786	1	Unknown	GCF_0001	0
GCF_014497485.1__contig_6	GCF_014497485.1	contig_6	deepBGC	RiPP	0.54391		26335	26965	630	1	RiPP	GCF_0001	0
GCA_024407575.1__contig_3	GCA_024407575.1	contig_3	deepBGC		0.57184		9820	13573	3753	3	Unknown	GCF_0044	43
GCA_024407575.1__contig_31	GCA_024407575.1	contig_31	deepBGC		0.64507		106	4896	4790	5	Unknown	GCF_0045	44
GCF_014498675.1__contig_2	GCF_014498675.1	contig_2	deepBGC	Saccharide	0.78116		38125	47186	9061	9	Terpene	GCF_0010	9
GCF_014498675.1__contig_40	GCF_014498675.1	contig_40	deepBGC		0.67704		2	2725	2723	2	Unknown	singleton	-1
GCF_011140655.1__contig_41	GCF_011140655.1	contig_41	deepBGC		0.55916		19751	20534	783	1	Unknown	singleton	-1
GCF_011140655.1__contig_41	GCF_011140655.1	contig_41	deepBGC		0.61264		21575	28653	7078	7	Unknown	GCF_0001	0
GCF_003639545.1__contig_27	GCF_003639545.1	contig_27	deepBGC		0.81733		69486	78055	8569	7	Terpene	GCF_0046	45
GCF_003639545.1__contig_6	GCF_003639545.1	contig_6	deepBGC		0.54313		3560	3860	300	1	Unknown	GCF_0001	0
GCA_040862385.1__contig_10	GCA_040862385.1	contig_10	deepBGC		0.74974		37607	46192	8585	7	Terpene	GCF_0004	3
GCA_040862385.1__contig_11	GCA_040862385.1	contig_11	deepBGC		0.57238		11270	11804	534	1	Unknown	singleton	-1
GCA_040862385.1__contig_11	GCA_040862385.1	contig_11	deepBGC	RiPP	0.59799		16664	17294	630	1	RiPP	singleton	-1
GCA_040862385.1__contig_11	GCA_040862385.1	contig_11	deepBGC	Polyketide	0.52143		22188	22941	753	1	Unknown	GCF_0001	0
GCF_008032975.1__contig_1	GCF_008032975.1	contig_1	deepBGC		0.63517		1473812	1478917	5105	4	Terpene	singleton	-1
GCF_014497275.1__contig_21	GCF_014497275.1	contig_21	antiSMASH	Terpene-precursor		No	1	60558	60558	61	Terpene	GCF_0001	0
GCA_024406915.1__contig_11	GCA_024406915.1	contig_11	deepBGC		0.55987		14427	18878	4451	2	Unknown	singleton	-1
GCA_024406915.1__contig_11	GCA_024406915.1	contig_11	deepBGC	Polyketide	0.54307		21532	24036	2504	4	PKS	GCF_0009	8
GCA_024406915.1__contig_22	GCA_024406915.1	contig_22	deepBGC	RiPP	0.75131		44	1601	1557	1	Unknown	singleton	-1
GCA_024406915.1__contig_25	GCA_024406915.1	contig_25	deepBGC		0.53329		18843	19814	971	2	Unknown	singleton	-1
GCA_024406915.1__contig_3	GCA_024406915.1	contig_3	deepBGC		0.80473		37554	47254	9700	12	Terpene	singleton	-1
GCA_024406915.1__contig_5	GCA_024406915.1	contig_5	deepBGC		0.69054		18335	31073	12738	18	RiPP	singleton	-1
GCA_024406915.1__contig_5	GCA_024406915.1	contig_5	deepBGC		0.51111		31546	32923	1377	1	Unknown	GCF_0001	0
GCF_011105755.1__contig_1	GCF_011105755.1	contig_1	antiSMASH	Terpene-precursor		No	1	8278	8278	13	Terpene	GCF_0001	0
GCF_003639565.1__contig_10	GCF_003639565.1	contig_10	antiSMASH	Azole-containing-RiPP		No	1	16818	16818	16	Unknown	singleton	-1
GCF_003639565.1__contig_21	GCF_003639565.1	contig_21	antiSMASH	Terpene-precursor		No	1	56754	56754	56	Terpene	GCF_0023	22
GCA_040861725.1__contig_8	GCA_040861725.1	contig_8	deepBGC		0.54818		9673	10471	798	1	Unknown	GCF_0001	0
GCF_003639615.1__contig_28	GCF_003639615.1	contig_28	antiSMASH	Terpene-precursor		No	1	69148	69148	72	Terpene	GCF_0001	0
GCF_014498915.1__contig_18	GCF_014498915.1	contig_18	deepBGC		0.63164		37821	46400	8579	7	Terpene	GCF_0004	3
GCF_014498915.1__contig_7	GCF_014498915.1	contig_7	deepBGC	RiPP	0.64629		1	127	126	1	RiPP	singleton	-1
GCF_014498915.1__contig_7	GCF_014498915.1	contig_7	deepBGC	RiPP	0.6157		2075	4315	2240	2	RiPP	singleton	-1
GCF_014498915.1__contig_7	GCF_014498915.1	contig_7	deepBGC		0.51118		8268	9321	1053	1	Unknown	singleton	-1
GCF_003639305.1__contig_3	GCF_003639305.1	contig_3	antiSMASH	Terpene-precursor		No	1	46909	46909	51	Terpene	GCF_0001	0
GCA_040861875.1__contig_8	GCA_040861875.1	contig_8	deepBGC		0.69126		37695	46274	8579	7	Terpene	GCF_0004	3
GCF_040821505__contig_44	GCF_040821505	contig_44	GECCO	Unknown	0.9947464196514292		45777	48967	3190	5	Unknown	GCF_0002	1
GCF_011140715.1__contig_47	GCF_011140715.1	contig_47	antiSMASH	Terpene-precursor		No	1	11203	11203	13	Terpene	GCF_0001	0
GCA_024406655.1__contig_18	GCA_024406655.1	contig_18	deepBGC		0.56564		9718	13459	3741	3	Unknown	GCF_0001	0
GCA_024406655.1__contig_21	GCA_024406655.1	contig_21	deepBGC		0.57783		55463	57128	1665	2	RiPP	singleton	-1
GCA_024406655.1__contig_21	GCA_024406655.1	contig_21	deepBGC		0.54121		60948	61482	534	1	Unknown	GCF_0001	0
GCA_024406655.1__contig_25	GCA_024406655.1	contig_25	deepBGC	RiPP	0.81408		114	6746	6632	7	Unknown	singleton	-1
GCA_024406655.1__contig_4	GCA_024406655.1	contig_4	deepBGC	RiPP	0.63641		4791	5622	831	1	RiPP	singleton	-1
GCA_024406655.1__contig_4	GCA_024406655.1	contig_4	deepBGC	RiPP	0.65121		8061	8187	126	1	RiPP	GCF_0032	31
GCA_040861825.1__contig_7	GCA_040861825.1	contig_7	deepBGC	Other	0.74063		37574	42662	5088	4	Terpene	GCF_0001	0
GCA_024406795.1__contig_3	GCA_024406795.1	contig_3	antiSMASH	Terpene-precursor		No	1	55165	55165	56	Terpene	GCF_0047	46
GCF_015905075.1__contig_30	GCF_015905075.1	contig_30	antiSMASH	Terpene-precursor		No	1	8142	8142	12	Terpene	GCF_0001	0
GCF_015904665.1__contig_24	GCF_015904665.1	contig_24	antiSMASH	Terpene-precursor		No	1	8105	8105	11	Terpene	GCF_0001	0
GCF_011140665.1__contig_32	GCF_011140665.1	contig_32	antiSMASH	Terpene-precursor		No	1	23330	23330	24	Terpene	GCF_0003	2
GCA_040861065.1__contig_19	GCA_040861065.1	contig_19	antiSMASH	Terpene-precursor		No	1	8123	8123	12	Terpene	GCF_0001	0
GCF_001997965.1__contig_4	GCF_001997965.1	contig_4	deepBGC	Saccharide	0.78678		37740	49427	11687	10	Terpene	GCF_0001	0
GCF_014496805.1__contig_13	GCF_014496805.1	contig_13	deepBGC		0.52765		79350	79587	237	1	PKS	singleton	-1
GCF_014496805.1__contig_2	GCF_014496805.1	contig_2	deepBGC		0.50667		4190	6038	1848	1	Unknown	singleton	-1
GCF_014496805.1__contig_2	GCF_014496805.1	contig_2	deepBGC	Other	0.60356		7671	12771	5100	4	Terpene	GCF_0001	0
GCA_024407015.1__contig_1	GCA_024407015.1	contig_1	antiSMASH	Terpene-precursor		Yes	132304	153047	20744	29	Terpene	GCF_0001	0
GCA_024411965.1__contig_18	GCA_024411965.1	contig_18	deepBGC	Saccharide	0.68472		37675	46255	8580	7	Terpene	GCF_0004	3
GCA_024411965.1__contig_22	GCA_024411965.1	contig_22	deepBGC		0.55079		295	3113	2818	2	Unknown	GCF_0048	47
GCA_040861205.1__contig_8	GCA_040861205.1	contig_8	antiSMASH	Terpene-precursor		No	1	74340	74340	81	Terpene	GCF_0015	14
GCA_040861985.1__contig_2	GCA_040861985.1	contig_2	antiSMASH	Terpene-precursor		Yes	244905	265816	20912	19	Terpene	GCF_0001	0
GCF_014497515.1__contig_3	GCF_014497515.1	contig_3	deepBGC	Saccharide	0.78579		38209	49771	11562	10	Terpene	singleton	-1
GCF_014497515.1__contig_8	GCF_014497515.1	contig_8	deepBGC		0.6473		11826	12330	504	1	Unknown	singleton	-1
GCF_014497515.1__contig_8	GCF_014497515.1	contig_8	deepBGC		0.69255		17272	28868	11596	10	RiPP	singleton	-1
GCF_014497515.1__contig_8	GCF_014497515.1	contig_8	deepBGC	NRP	0.62638		30729	32622	1893	2	NRPS_like	GCF_0001	0
GCF_011140915.1__contig_32	GCF_011140915.1	contig_32	antiSMASH	Terpene-precursor		No	1	11236	11236	13	Terpene	GCF_0001	0
GCF_014496385.1__contig_15	GCF_014496385.1	contig_15	antiSMASH	Terpene-precursor		No	1	99810	99810	95	Terpene	GCF_0001	0
GCF_014498785.1__contig_11	GCF_014498785.1	contig_11	deepBGC		0.50404		213	432	219	1	Unknown	singleton	-1
GCF_014498785.1__contig_11	GCF_014498785.1	contig_11	deepBGC		0.51814		692	2540	1848	1	Unknown	singleton	-1
GCF_014498785.1__contig_11	GCF_014498785.1	contig_11	deepBGC		0.61806		4173	4959	786	1	Unknown	singleton	-1
GCF_014498785.1__contig_11	GCF_014498785.1	contig_11	deepBGC	Other	0.56531		8110	9280	1170	1	Terpene	GCF_0001	0
GCA_040862205.1__contig_17	GCA_040862205.1	contig_17	deepBGC		0.54236		476	4430	3954	3	Unknown	singleton	-1
GCA_040862205.1__contig_9	GCA_040862205.1	contig_9	deepBGC		0.54912		10357	11143	786	1	Unknown	GCF_0001	0
GCF_015904775.1__contig_21	GCF_015904775.1	contig_21	antiSMASH	Azole-containing-RiPP		No	1	13306	13306	15	Unknown	singleton	-1
GCF_015904775.1__contig_23	GCF_015904775.1	contig_23	antiSMASH	Terpene-precursor		No	1	8138	8138	11	Terpene	GCF_0001	0
GCA_024407655.1__contig_2	GCA_024407655.1	contig_2	deepBGC		0.71967		37522	42617	5095	4	Terpene	GCF_0001	0
GCA_024407655.1__contig_9	GCA_024407655.1	contig_9	deepBGC		0.53919		8679	9309	630	1	RiPP	GCF_0001	0
GCA_024409265.1__contig_72	GCA_024409265.1	contig_72	antiSMASH	Terpene-precursor		No	1	4596	4596	6	Terpene	GCF_0049	48
GCF_030062685.1__contig_1	GCF_030062685.1	contig_1	deepBGC	Other	0.65718		1305780	1309065	3285	2	Terpene	singleton	-1
GCA_024412335.1__contig_15	GCA_024412335.1	contig_15	deepBGC	Polyketide	0.61776		64	2056	1992	2	Unknown	singleton	-1
GCA_024412335.1__contig_17	GCA_024412335.1	contig_17	deepBGC		0.53601		43348	44545	1197	2	Unknown	GCF_0001	0
GCA_024412335.1__contig_6	GCA_024412335.1	contig_6	deepBGC		0.53459		219	2067	1848	1	Unknown	singleton	-1
GCA_024412335.1__contig_6	GCA_024412335.1	contig_6	deepBGC	Other	0.64442		3700	8803	5103	4	Terpene	GCF_0001	0
GCF_014496915.1__contig_8	GCF_014496915.1	contig_8	antiSMASH	Terpene-precursor		No	1	32497	32497	38	Terpene	GCF_0001	0
GCA_024412535.1__contig_14	GCA_024412535.1	contig_14	antiSMASH	Terpene-precursor		No	1	58596	58596	61	Terpene	GCF_0001	0
GCF_014497585.1__contig_21	GCF_014497585.1	contig_21	deepBGC		0.57855		43871	48321	4450	3	Unknown	GCF_0009	8
GCF_014497585.1__contig_3	GCF_014497585.1	contig_3	deepBGC	Saccharide	0.71922		30171	38733	8562	7	Terpene	GCF_0004	3
GCA_024412135.1__contig_12	GCA_024412135.1	contig_12	antiSMASH	Terpene-precursor		Yes	30852	51763	20912	20	Terpene	GCF_0001	0
GCF_014498845.1__contig_12	GCF_014498845.1	contig_12	antiSMASH	Terpene-precursor		No	1	60608	60608	60	Terpene	GCF_0001	0
GCA_040861105.1__contig_9	GCA_040861105.1	contig_9	deepBGC	Other	0.66453		37885	42986	5101	4	Terpene	singleton	-1
GCF_011140845.1__contig_17	GCF_011140845.1	contig_17	deepBGC		0.54401		184	2032	1848	1	Unknown	singleton	-1
GCF_011140845.1__contig_17	GCF_011140845.1	contig_17	deepBGC	Other	0.62086		3665	8733	5068	4	Terpene	GCF_0001	0
GCF_011140845.1__contig_2	GCF_011140845.1	contig_2	deepBGC		0.54589		26016	27229	1213	3	PKS	GCF_0050	49
GCF_011140845.1__contig_8	GCF_011140845.1	contig_8	deepBGC		0.58624		15588	23308	7720	7	RiPP	singleton	-1
GCF_011140845.1__contig_8	GCF_011140845.1	contig_8	deepBGC		0.51359		24022	25849	1827	1	Unknown	singleton	-1
GCF_011140845.1__contig_8	GCF_011140845.1	contig_8	deepBGC	NRP	0.53763		29052	30872	1820	2	NRPS_like	GCF_0001	0
GCF_014496155.1__contig_9	GCF_014496155.1	contig_9	antiSMASH	Terpene-precursor		No	1	25832	25832	32	Terpene	GCF_0051	50
GCF_003639665.1__contig_4	GCF_003639665.1	contig_4	antiSMASH	Terpene-precursor		No	1	48962	48962	36	Terpene	GCF_0001	0
GCF_015904775.1__contig_10	GCF_015904775.1	contig_10	deepBGC		0.67967		37783	46832	9049	9	Terpene	GCF_0016	15
GCF_015904775.1__contig_17	GCF_015904775.1	contig_17	deepBGC		0.50263		31291	32092	801	1	NRPS_like	GCF_0001	0
GCF_015904775.1__contig_21	GCF_015904775.1	contig_21	deepBGC	RiPP	0.80475		1191	11231	10040	12	RiPP	GCF_0032	31
GCA_024406505.1__contig_11	GCA_024406505.1	contig_11	antiSMASH	Azole-containing-RiPP		No	1	13825	13825	15	Unknown	singleton	-1
GCA_024406505.1__contig_23	GCA_024406505.1	contig_23	antiSMASH	Terpene-precursor		No	1	78009	78009	74	Terpene	GCF_0001	0
GCF_003639905.1__contig_20	GCF_003639905.1	contig_20	antiSMASH	Terpene-precursor		No	1	8559	8559	13	Terpene	GCF_0001	0
GCF_014496905.1__contig_20	GCF_014496905.1	contig_20	deepBGC		0.62292		91461	94962	3501	3	Unknown	GCF_0033	32
GCF_014496905.1__contig_4	GCF_014496905.1	contig_4	deepBGC		0.70527		31032	39598	8566	7	Terpene	GCF_0004	3
GCF_002983705__contig_1	GCF_002983705	contig_1	GECCO	Unknown	0.9947023387223896		926018	929732	3714	5	Unknown	GCF_0002	1
GCF_003639165.1__contig_15	GCF_003639165.1	contig_15	deepBGC	Saccharide	0.81475		37696	46248	8552	8	Terpene	GCF_0043	42
GCF_003639165.1__contig_20	GCF_003639165.1	contig_20	deepBGC	Polyketide	0.66747		66	12924	12858	11	PKS	singleton	-1
GCF_003639165.1__contig_40	GCF_003639165.1	contig_40	deepBGC		0.52763		529	1135	606	1	Unknown	singleton	-1
GCF_014498545.1__contig_20	GCF_014498545.1	contig_20	deepBGC		0.61728		868	2907	2039	2	Unknown	GCF_0052	51
GCF_014498545.1__contig_4	GCF_014498545.1	contig_4	deepBGC		0.6292		30447	39014	8567	7	Terpene	GCF_0053	52
GCA_024412405.1__contig_20	GCA_024412405.1	contig_20	antiSMASH	Terpene-precursor		No	1	8129	8129	12	Terpene	GCF_0001	0
GCF_011175375.1__contig_14	GCF_011175375.1	contig_14	antiSMASH	Terpene-precursor		No	1	57889	57889	57	Terpene	GCF_0001	0
GCF_026222655.1__contig_1	GCF_026222655.1	contig_1	deepBGC	Other	0.61937		1369804	1374895	5091	4	Terpene	singleton	-1
GCF_015904825.1__contig_15	GCF_015904825.1	contig_15	deepBGC		0.53161		197	2045	1848	1	Unknown	singleton	-1
